CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
82710330,-25.3530998572423,-49.2583428932106,3,08:09,54,82640400,-25.3780721034646,-49.2387994310608,NÃO,08:08
82640400,-25.3780721034646,-49.2387994310608,3,08:09,54,82640400,-25.3780721034646,-49.2387994310608,SIM,08:27
82640400,-25.3780721034646,-49.2387994310608,3,08:28,54,81450140,-25.4974735953017,-49.3493514288727,NÃO,08:27
81450140,-25.4974735953017,-49.3493514288727,3,08:28,54,81450140,-25.4974735953017,-49.3493514288727,SIM,08:37
81450140,-25.4974735953017,-49.3493514288727,3,08:38,54,81710300,-25.4995227903921,-49.2608604414495,NÃO,08:45
81710300,-25.4995227903921,-49.2608604414495,3,08:46,54,80045265,-25.430376,-49.248243,NÃO,08:52
80045265,-25.430376,-49.248243,3,08:53,54,82930390,-25.4608672106041,-49.2047594214569,NÃO,08:52
82930390,-25.4608672106041,-49.2047594214569,3,08:53,54,82930390,-25.4608672106041,-49.2047594214569,SIM,09:01
82930390,-25.4608672106041,-49.2047594214569,3,09:02,54,82630100,-25.3812692780083,-49.2161803524462,NÃO,09:15
82630100,-25.3812692780083,-49.2161803524462,3,09:16,54,81560570,-25.4943561601417,-49.2107486004445,NÃO,09:15
81560570,-25.4943561601417,-49.2107486004445,3,09:16,54,81560570,-25.4943561601417,-49.2107486004445,SIM,09:23
81560570,-25.4943561601417,-49.2107486004445,3,09:24,54,81910230,-25.5278877309024,-49.2672872891657,NÃO,09:29
81910230,-25.5278877309024,-49.2672872891657,3,09:30,54,81610220,-25.4840165002992,-49.2455067502822,NÃO,09:33
81610220,-25.4840165002992,-49.2455067502822,3,09:34,54,81550430,-25.4903390577391,-49.20628701026,NÃO,09:33
81550430,-25.4903390577391,-49.20628701026,3,09:34,54,81550430,-25.4903390577391,-49.20628701026,SIM,09:46
81550430,-25.4903390577391,-49.20628701026,3,09:47,54,82860400,-25.3861406843164,-49.1978955789077,NÃO,09:56
82860400,-25.3861406843164,-49.1978955789077,3,09:57,54,81510160,-25.4561970876697,-49.2447744337813,NÃO,10:00
81510160,-25.4561970876697,-49.2447744337813,3,10:01,54,80045340,-25.4273942123959,-49.2452352041218,NÃO,10:00
80045340,-25.4273942123959,-49.2452352041218,3,10:01,54,80045340,-25.4273942123959,-49.2452352041218,SIM,10:10
80045340,-25.4273942123959,-49.2452352041218,3,10:11,54,81220100,-25.4557352095908,-49.3256450071633,NÃO,10:13
81220100,-25.4557352095908,-49.3256450071633,3,10:14,54,81250190,-25.4787356976141,-49.3477187290333,NÃO,10:19
81250190,-25.4787356976141,-49.3477187290333,3,10:20,54,80740620,-25.4417320478243,-49.3156172471767,NÃO,10:22
80740620,-25.4417320478243,-49.3156172471767,3,10:23,54,80730430,-25.430157,-49.293614,NÃO,10:22
80730430,-25.430157,-49.293614,3,10:23,54,80730430,-25.430157,-49.293614,SIM,10:28
80730430,-25.430157,-49.293614,3,10:29,54,82320230,-25.4021230003188,-49.3423791541151,NÃO,10:31
82320230,-25.4021230003188,-49.3423791541151,3,10:32,54,82030020,-25.3946174297227,-49.3162606368294,NÃO,10:48
82030020,-25.3946174297227,-49.3162606368294,3,10:49,54,81870352,-25.5241770000303,-49.2937684998992,NÃO,10:48
81870352,-25.5241770000303,-49.2937684998992,3,10:49,54,81870352,-25.5241770000303,-49.2937684998992,SIM,10:53
81870352,-25.5241770000303,-49.2937684998992,3,10:54,54,81030380,-25.4878438322257,-49.2772121864255,NÃO,10:58
81030380,-25.4878438322257,-49.2772121864255,3,10:59,54,81830580,-25.525272804958,-49.2599985858237,NÃO,11:08
81830580,-25.525272804958,-49.2599985858237,3,11:09,54,81450310,-25.4928927891057,-49.3482807107009,NÃO,11:08
81450310,-25.4928927891057,-49.3482807107009,3,11:09,54,81450310,-25.4928927891057,-49.3482807107009,SIM,11:20
81450310,-25.4928927891057,-49.3482807107009,3,11:21,54,80820310,-25.4086845373433,-49.2906611455039,NÃO,11:27
80820310,-25.4086845373433,-49.2906611455039,3,11:28,54,82515190,-25.399238,-49.229496,NÃO,11:31
82515190,-25.399238,-49.229496,3,11:32,54,82650230,-25.3772499488416,-49.2469517894625,NÃO,11:35
82650230,-25.3772499488416,-49.2469517894625,3,11:36,54,82630290,-25.371866280235,-49.2091730004846,NÃO,11:35
82630290,-25.371866280235,-49.2091730004846,3,11:36,54,82630290,-25.371866280235,-49.2091730004846,SIM,11:57
82630290,-25.371866280235,-49.2091730004846,3,11:58,54,81900560,-25.5386532636233,-49.2709988129397,NÃO,11:57
81900560,-25.5386532636233,-49.2709988129397,3,11:58,54,81900560,-25.5386532636233,-49.2709988129397,SIM,12:05
81900560,-25.5386532636233,-49.2709988129397,3,12:06,54,81470370,-25.5778784839382,-49.3341110960705,NÃO,12:05
81470370,-25.5778784839382,-49.3341110960705,3,12:06,54,81470340,-25.5784518706724,-49.3362378687666,NÃO,12:05
81470340,-25.5784518706724,-49.3362378687666,3,12:06,54,81470340,-25.5784518706724,-49.3362378687666,SIM,12:28
81470340,-25.5784518706724,-49.3362378687666,3,12:29,54,82520095,-25.4146626252933,-49.2400308757049,NÃO,12:32
82520095,-25.4146626252933,-49.2400308757049,3,12:33,54,82600750,-25.3958555000045,-49.2162615000035,NÃO,12:32
82600750,-25.3958555000045,-49.2162615000035,3,12:33,54,82600750,-25.3958555000045,-49.2162615000035,SIM,12:35
82600750,-25.3958555000045,-49.2162615000035,3,12:36,54,82510100,-25.409050749392,-49.2385843936,NÃO,12:44
82510100,-25.409050749392,-49.2385843936,3,12:45,54,82020560,-25.401157660715,-49.3241349981993,NÃO,12:52
82020560,-25.401157660715,-49.3241349981993,3,12:53,54,82220133,-25.3760098333463,-49.2639595000711,NÃO,12:57
82220133,-25.3760098333463,-49.2639595000711,3,12:58,54,82100620,-25.3924350555573,-49.3027649999663,NÃO,12:57
82100620,-25.3924350555573,-49.3027649999663,3,12:58,54,82100620,-25.3924350555573,-49.3027649999663,SIM,13:03
82100620,-25.3924350555573,-49.3027649999663,3,13:04,54,82300430,-25.4211195918941,-49.3463656911546,NÃO,13:05
82300430,-25.4211195918941,-49.3463656911546,3,13:06,54,81280190,-25.4369027676958,-49.3594793608748,NÃO,13:13
81280190,-25.4369027676958,-49.3594793608748,3,13:14,54,80320110,-25.4631702181385,-49.2942522954363,NÃO,13:13
80320110,-25.4631702181385,-49.2942522954363,3,13:14,54,80320110,-25.4631702181385,-49.2942522954363,SIM,13:24
80320110,-25.4631702181385,-49.2942522954363,3,13:25,54,81590210,-25.4814447782289,-49.198611250503,NÃO,13:26
81590210,-25.4814447782289,-49.198611250503,3,13:27,54,82980600,-25.4666337593647,-49.1916779820241,NÃO,13:38
82980600,-25.4666337593647,-49.1916779820241,3,13:39,54,81825210,-25.5262738689431,-49.2736153558222,NÃO,13:38
81825210,-25.5262738689431,-49.2736153558222,3,13:39,54,81825210,-25.5262738689431,-49.2736153558222,SIM,13:41
81825210,-25.5262738689431,-49.2736153558222,3,13:42,54,81935113,-25.5499175384761,-49.253610923113,NÃO,13:50
81935113,-25.5499175384761,-49.253610923113,3,13:51,54,81020150,-25.4852090685074,-49.2875810685635,NÃO,14:05
81020150,-25.4852090685074,-49.2875810685635,3,14:06,54,81490400,-25.5959260793478,-49.3357867186009,NÃO,14:05
81490400,-25.5959260793478,-49.3357867186009,3,14:06,54,81490400,-25.5959260793478,-49.3357867186009,SIM,14:13
81490400,-25.5959260793478,-49.3357867186009,3,14:14,54,81460210,-25.5323146848334,-49.3335573678969,NÃO,14:16
81460210,-25.5323146848334,-49.3335573678969,3,14:17,54,81350607,-25.5098119631631,-49.3366327775834,NÃO,14:25
81350607,-25.5098119631631,-49.3366327775834,3,14:26,54,81670260,-25.5039440665513,-49.2550349720709,NÃO,14:30
81670260,-25.5039440665513,-49.2550349720709,3,14:31,54,81520290,-25.4627057622716,-49.2410266625473,NÃO,14:30
81520290,-25.4627057622716,-49.2410266625473,3,14:31,54,81520290,-25.4627057622716,-49.2410266625473,SIM,14:32
81520290,-25.4627057622716,-49.2410266625473,3,14:33,54,81610020,-25.4773976954983,-49.2479963707565,NÃO,14:39
81610020,-25.4773976954983,-49.2479963707565,3,14:40,54,80040153,-25.4213319028677,-49.2481648998847,NÃO,14:45
80040153,-25.4213319028677,-49.2481648998847,3,14:46,54,80820480,-25.4089459015341,-49.3017935380524,NÃO,14:46
80820480,-25.4089459015341,-49.3017935380524,3,14:47,54,80820650,-25.4121630005226,-49.3068074987427,NÃO,14:51
80820650,-25.4121630005226,-49.3068074987427,3,14:52,54,82310354,-25.428940781271,-49.3504773749079,NÃO,14:51
82310354,-25.428940781271,-49.3504773749079,3,14:52,54,82310354,-25.428940781271,-49.3504773749079,SIM,15:09
82310354,-25.428940781271,-49.3504773749079,3,15:10,54,81470300,-25.575776177431,-49.3365443994341,NÃO,15:09
81470300,-25.575776177431,-49.3365443994341,3,15:10,54,81470300,-25.575776177431,-49.3365443994341,SIM,15:21
81470300,-25.575776177431,-49.3365443994341,3,15:22,54,81260350,-25.4831184667002,-49.3499515999385,NÃO,15:21
81260350,-25.4831184667002,-49.3499515999385,3,15:22,54,81260350,-25.4831184667002,-49.3499515999385,SIM,15:38
81260350,-25.4831184667002,-49.3499515999385,3,15:39,54,82220563,-25.3564836666715,-49.2790128333043,NÃO,15:46
82220563,-25.3564836666715,-49.2790128333043,3,15:47,54,82025101,-25.4089804447922,-49.3131316666906,NÃO,15:49
82025101,-25.4089804447922,-49.3131316666906,3,15:50,54,82010390,-25.4282395714462,-49.3275682857714,NÃO,15:49
82010390,-25.4282395714462,-49.3275682857714,3,15:50,54,82010390,-25.4282395714462,-49.3275682857714,SIM,15:52
82010390,-25.4282395714462,-49.3275682857714,3,15:53,54,81220170,-25.4569440522711,-49.3221956960987,NÃO,15:56
81220170,-25.4569440522711,-49.3221956960987,3,15:57,54,80610300,-25.463999400884,-49.2889687454307,NÃO,16:02
80610300,-25.463999400884,-49.2889687454307,3,16:03,54,81310370,-25.5005119473929,-49.3186624209516,NÃO,16:09
81310370,-25.5005119473929,-49.3186624209516,3,16:10,54,81480125,-25.5614706374337,-49.3118706658535,NÃO,16:11
81480125,-25.5614706374337,-49.3118706658535,3,16:12,54,81470089,-25.5687003611858,-49.3290482775162,NÃO,16:11
81470089,-25.5687003611858,-49.3290482775162,3,16:12,54,81470089,-25.5687003611858,-49.3290482775162,SIM,16:14
81470089,-25.5687003611858,-49.3290482775162,3,16:15,54,81490170,-25.5871765229344,-49.3233641230418,NÃO,16:25
81490170,-25.5871765229344,-49.3233641230418,3,16:26,54,81350713,-25.496557235688,-49.3371662352983,NÃO,16:28
81350713,-25.496557235688,-49.3371662352983,3,16:29,54,81170370,-25.514465668778,-49.3258065209142,NÃO,16:35
81170370,-25.514465668778,-49.3258065209142,3,16:36,54,81470255,-25.569630444458,-49.3374921110026,NÃO,16:35
81470255,-25.569630444458,-49.3374921110026,3,16:36,54,81470255,-25.569630444458,-49.3374921110026,SIM,16:45
81470255,-25.569630444458,-49.3374921110026,3,16:46,54,81110190,-25.4985135816744,-49.2879505576038,NÃO,16:54
81110190,-25.4985135816744,-49.2879505576038,3,16:55,54,82940170,-25.454631812,-49.2228321157173,NÃO,16:56
82940170,-25.454631812,-49.2228321157173,3,16:57,54,82930428,-25.4555670002028,-49.2033254441496,NÃO,17:01
82930428,-25.4555670002028,-49.2033254441496,3,17:02,54,81520300,-25.4623570695212,-49.2422078636873,NÃO,17:01
81520300,-25.4623570695212,-49.2422078636873,3,17:02,54,81520300,-25.4623570695212,-49.2422078636873,SIM,17:13
81520300,-25.4623570695212,-49.2422078636873,3,17:14,54,81450410,-25.4981067710058,-49.3448539613686,NÃO,17:14
81450410,-25.4981067710058,-49.3448539613686,3,17:15,54,81350712,-25.4960801542241,-49.3371847691929,NÃO,17:15
81350712,-25.4960801542241,-49.3371847691929,3,17:16,54,81305650,-25.5010554166774,-49.3233459999556,NÃO,17:18
81305650,-25.5010554166774,-49.3233459999556,3,17:19,54,81170755,-25.5160188418949,-49.3308090343913,NÃO,17:19
81170755,-25.5160188418949,-49.3308090343913,3,17:20,54,81460235,-25.5296041641745,-49.3384583258202,NÃO,17:19
81460235,-25.5296041641745,-49.3384583258202,3,17:20,54,81460235,-25.5296041641745,-49.3384583258202,SIM,17:33
81460235,-25.5296041641745,-49.3384583258202,3,17:34,54,80730450,-25.4295930000255,-49.2924205417543,NÃO,17:36
80730450,-25.4295930000255,-49.2924205417543,3,17:37,54,81200160,-25.4320014000022,-49.3213627999599,NÃO,17:39
81200160,-25.4320014000022,-49.3213627999599,3,17:40,54,80820500,-25.4107702686398,-49.3021048645381,NÃO,17:39
80820500,-25.4107702686398,-49.3021048645381,3,17:40,54,80820500,-25.4107702686398,-49.3021048645381,SIM,17:50
80820500,-25.4107702686398,-49.3021048645381,3,17:51,54,81020420,-25.4920196819718,-49.2840872729491,NÃO,17:57
81020420,-25.4920196819718,-49.2840872729491,3,17:58,54,81260210,-25.4862514891775,-49.350391101116,NÃO,18:00
81260210,-25.4862514891775,-49.350391101116,3,18:01,54,81330550,-25.4845347422664,-49.323856720273,NÃO,18:00
81330550,-25.4845347422664,-49.323856720273,3,18:01,54,81330550,-25.4845347422664,-49.323856720273,SIM,18:10
81330550,-25.4845347422664,-49.323856720273,3,18:11,54,82320460,-25.4077602271442,-49.3507954592113,NÃO,18:19
82320460,-25.4077602271442,-49.3507954592113,3,18:20,54,82130282,-25.3808727224324,-49.2743298330015,NÃO,18:19
82130282,-25.3808727224324,-49.2743298330015,3,18:20,54,82130282,-25.3808727224324,-49.2743298330015,SIM,18:36
82130282,-25.3808727224324,-49.2743298330015,3,18:37,54,81130330,-25.5102533750322,-49.3062616741933,NÃO,18:40
81130330,-25.5102533750322,-49.3062616741933,3,18:41,54,81030370,-25.4881800174281,-49.2756635796428,NÃO,18:41
81030370,-25.4881800174281,-49.2756635796428,3,18:42,54,81030100,-25.4832995440473,-49.2706444334036,NÃO,18:41
81030100,-25.4832995440473,-49.2706444334036,3,18:42,54,81030100,-25.4832995440473,-49.2706444334036,SIM,18:47
81030100,-25.4832995440473,-49.2706444334036,3,18:48,54,81550150,-25.4770778208763,-49.2126543845983,NÃO,18:58
81550150,-25.4770778208763,-49.2126543845983,3,18:59,54,81050411,-25.482982,-49.305864,NÃO,18:58
81050411,-25.482982,-49.305864,3,18:59,54,81050411,-25.482982,-49.305864,SIM,06:08
81050411,-25.482982,-49.305864,4,06:09,54,80530040,-25.4219925091123,-49.2723748799989,NÃO,06:10
80530040,-25.4219925091123,-49.2723748799989,4,06:11,54,80030430,-25.4146322176159,-49.2550561883948,NÃO,06:22
80030430,-25.4146322176159,-49.2550561883948,4,06:23,54,81590576,-25.4942162501529,-49.2012669496276,NÃO,06:22
81590576,-25.4942162501529,-49.2012669496276,4,06:23,54,81590576,-25.4942162501529,-49.2012669496276,SIM,06:26
81590576,-25.4942162501529,-49.2012669496276,4,06:27,54,81610090,-25.4829752828427,-49.2413676273212,NÃO,06:37
81610090,-25.4829752828427,-49.2413676273212,4,06:38,54,81930367,-25.5617914350131,-49.2710241313602,NÃO,06:41
81930367,-25.5617914350131,-49.2710241313602,4,06:42,54,81880240,-25.5404745077498,-49.2975794776044,NÃO,06:45
81880240,-25.5404745077498,-49.2975794776044,4,06:46,54,81110070,-25.5038132404982,-49.2938690633352,NÃO,06:45
81110070,-25.5038132404982,-49.2938690633352,4,06:46,54,81110070,-25.5038132404982,-49.2938690633352,SIM,06:49
81110070,-25.5038132404982,-49.2938690633352,4,06:50,54,81330400,-25.488124875843,-49.3264242140685,NÃO,07:06
81330400,-25.488124875843,-49.3264242140685,4,07:07,54,82700540,-25.3703488003616,-49.2570179996848,NÃO,07:07
82700540,-25.3703488003616,-49.2570179996848,4,07:08,54,82220142,-25.3755612295988,-49.2640974005018,NÃO,07:07
82220142,-25.3755612295988,-49.2640974005018,4,07:08,54,82220142,-25.3755612295988,-49.2640974005018,SIM,07:13
82220142,-25.3755612295988,-49.2640974005018,4,07:14,54,82025060,-25.4094383254911,-49.3098019002186,NÃO,07:22
82025060,-25.4094383254911,-49.3098019002186,4,07:23,54,81240490,-25.4789005295822,-49.3358291909315,NÃO,07:34
81240490,-25.4789005295822,-49.3358291909315,4,07:35,54,81470256,-25.569416591018,-49.337872181861,NÃO,07:34
81470256,-25.569416591018,-49.337872181861,4,07:35,54,81470256,-25.569416591018,-49.337872181861,SIM,07:34
81470256,-25.569416591018,-49.337872181861,4,07:35,54,81470290,-25.5737515550149,-49.3412589936849,NÃO,07:48
81470290,-25.5737515550149,-49.3412589936849,4,07:49,54,81230395,-25.4630444265055,-49.340662832648,NÃO,07:53
81230395,-25.4630444265055,-49.340662832648,4,07:54,54,81070000,-25.4763966710448,-49.3031041977101,NÃO,07:53
81070000,-25.4763966710448,-49.3031041977101,4,07:54,54,81070000,-25.4763966710448,-49.3031041977101,SIM,08:06
81070000,-25.4763966710448,-49.3031041977101,4,08:07,54,82840120,-25.4055829533743,-49.2167226661471,NÃO,08:07
82840120,-25.4055829533743,-49.2167226661471,4,08:08,54,82820460,-25.4179465264684,-49.2222826851176,NÃO,08:10
82820460,-25.4179465264684,-49.2222826851176,4,08:11,54,82820300,-25.4107437445588,-49.2017098689937,NÃO,08:10
82820300,-25.4107437445588,-49.2017098689937,4,08:11,54,82820300,-25.4107437445588,-49.2017098689937,SIM,08:27
82820300,-25.4107437445588,-49.2017098689937,4,08:28,54,81920735,-25.5391678846873,-49.2615212690534,NÃO,08:35
81920735,-25.5391678846873,-49.2615212690534,4,08:36,54,81570001,-25.4825630317905,-49.2238324147895,NÃO,08:35
81570001,-25.4825630317905,-49.2238324147895,4,08:36,54,81570001,-25.4825630317905,-49.2238324147895,SIM,08:42
81570001,-25.4825630317905,-49.2238324147895,4,08:43,54,80010200,-25.4499691308346,-49.2748090324017,NÃO,08:47
80010200,-25.4499691308346,-49.2748090324017,4,08:48,54,82530380,-25.4300625729625,-49.2336060009616,NÃO,08:50
82530380,-25.4300625729625,-49.2336060009616,4,08:51,54,82900480,-25.445789018659,-49.2173394258684,NÃO,09:02
82900480,-25.445789018659,-49.2173394258684,4,09:03,54,81910550,-25.5343119298378,-49.2590953391986,NÃO,09:02
81910550,-25.5343119298378,-49.2590953391986,4,09:03,54,81910550,-25.5343119298378,-49.2590953391986,SIM,09:05
81910550,-25.5343119298378,-49.2590953391986,4,09:06,54,81935437,-25.5569929167696,-49.2495865835216,NÃO,09:12
81935437,-25.5569929167696,-49.2495865835216,4,09:13,54,81480050,-25.5639557671639,-49.3123860165859,NÃO,09:12
81480050,-25.5639557671639,-49.3123860165859,4,09:13,54,81480050,-25.5639557671639,-49.3123860165859,SIM,09:32
81480050,-25.5639557671639,-49.3123860165859,4,09:33,54,82320220,-25.4019988462337,-49.3433039997731,NÃO,09:39
82320220,-25.4019988462337,-49.3433039997731,4,09:40,54,82115020,-25.3852616256441,-49.2858709374701,NÃO,09:39
82115020,-25.3852616256441,-49.2858709374701,4,09:40,54,82115020,-25.3852616256441,-49.2858709374701,SIM,09:41
82115020,-25.3852616256441,-49.2858709374701,4,09:42,54,82210230,-25.3823373333611,-49.2634891111916,NÃO,09:45
82210230,-25.3823373333611,-49.2634891111916,4,09:46,54,82710320,-25.3550854904869,-49.2588717776273,NÃO,10:02
82710320,-25.3550854904869,-49.2588717776273,4,10:03,54,81050610,-25.4838938211145,-49.3106146746474,NÃO,10:02
81050610,-25.4838938211145,-49.3106146746474,4,10:03,54,81050610,-25.4838938211145,-49.3106146746474,SIM,10:13
81050610,-25.4838938211145,-49.3106146746474,4,10:14,54,82950220,-25.4538040386831,-49.2173702690989,NÃO,10:15
82950220,-25.4538040386831,-49.2173702690989,4,10:16,54,82800310,-25.4363060856137,-49.2266446131255,NÃO,10:22
82800310,-25.4363060856137,-49.2266446131255,4,10:23,54,82620150,-25.3843628304926,-49.2203917399179,NÃO,10:26
82620150,-25.3843628304926,-49.2203917399179,4,10:27,54,82720410,-25.3531644337776,-49.232263242608,NÃO,10:26
82720410,-25.3531644337776,-49.232263242608,4,10:27,54,82720410,-25.3531644337776,-49.232263242608,SIM,10:36
82720410,-25.3531644337776,-49.232263242608,4,10:37,54,80820520,-25.4127105464884,-49.2963300390619,NÃO,10:48
80820520,-25.4127105464884,-49.2963300390619,4,10:49,54,81170065,-25.5110533750523,-49.3200841245732,NÃO,10:48
81170065,-25.5110533750523,-49.3200841245732,4,10:49,54,81170065,-25.5110533750523,-49.3200841245732,SIM,10:57
81170065,-25.5110533750523,-49.3200841245732,4,10:58,54,81935050,-25.555508412277,-49.2544885303963,NÃO,10:59
81935050,-25.555508412277,-49.2544885303963,4,11:00,54,81935474,-25.5506130891455,-49.245334911631,NÃO,11:06
81935474,-25.5506130891455,-49.245334911631,4,11:07,54,81110240,-25.5012202607084,-49.2880626203316,NÃO,11:14
81110240,-25.5012202607084,-49.2880626203316,4,11:15,54,81935446,-25.5561318634792,-49.2494041568186,NÃO,11:14
81935446,-25.5561318634792,-49.2494041568186,4,11:15,54,81935446,-25.5561318634792,-49.2494041568186,SIM,11:34
81935446,-25.5561318634792,-49.2494041568186,4,11:35,54,80035210,-25.4018593540355,-49.2501065029327,NÃO,11:34
80035210,-25.4018593540355,-49.2501065029327,4,11:35,54,80035210,-25.4018593540355,-49.2501065029327,SIM,11:45
80035210,-25.4018593540355,-49.2501065029327,4,11:46,54,82400380,-25.3939611290747,-49.3559660424619,NÃO,11:49
82400380,-25.3939611290747,-49.3559660424619,4,11:50,54,82015720,-25.4187128462549,-49.3341400767781,NÃO,11:55
82015720,-25.4187128462549,-49.3341400767781,4,11:56,54,82100440,-25.3942804783177,-49.2932765649519,NÃO,11:59
82100440,-25.3942804783177,-49.2932765649519,4,12:00,54,82015100,-25.4177303741766,-49.3254408265132,NÃO,11:59
82015100,-25.4177303741766,-49.3254408265132,4,12:00,54,82015100,-25.4177303741766,-49.3254408265132,SIM,12:05
82015100,-25.4177303741766,-49.3254408265132,4,12:06,54,81230560,-25.4618345263762,-49.3467354210512,NÃO,12:07
81230560,-25.4618345263762,-49.3467354210512,4,12:08,54,81260430,-25.4650355019742,-49.3605952475877,NÃO,12:24
81260430,-25.4650355019742,-49.3605952475877,4,12:25,54,82710082,-25.3647667288143,-49.2518749086381,NÃO,12:24
82710082,-25.3647667288143,-49.2518749086381,4,12:25,54,82710082,-25.3647667288143,-49.2518749086381,SIM,12:31
82710082,-25.3647667288143,-49.2518749086381,4,12:32,54,80530210,-25.415928,-49.266714,NÃO,12:32
80530210,-25.415928,-49.266714,4,12:33,54,80540290,-25.4060056184402,-49.2667691092792,NÃO,12:39
80540290,-25.4060056184402,-49.2667691092792,4,12:40,54,82821016,-25.4270763750322,-49.209505500185,NÃO,12:46
82821016,-25.4270763750322,-49.209505500185,4,12:47,54,81550315,-25.4881320075695,-49.208315008611,NÃO,12:46
81550315,-25.4881320075695,-49.208315008611,4,12:47,54,81550315,-25.4881320075695,-49.208315008611,SIM,12:58
81550315,-25.4881320075695,-49.208315008611,4,12:59,54,81150330,-25.5222469145844,-49.3046045806688,NÃO,13:04
81150330,-25.5222469145844,-49.3046045806688,4,13:05,54,81470175,-25.567186531582,-49.3334716250438,NÃO,13:04
81470175,-25.567186531582,-49.3334716250438,4,13:05,54,81470175,-25.567186531582,-49.3334716250438,SIM,13:25
81470175,-25.567186531582,-49.3334716250438,4,13:26,54,82810220,-25.4362783812433,-49.2176039050576,NÃO,13:27
82810220,-25.4362783812433,-49.2176039050576,4,13:28,54,82821020,-25.4233146347775,-49.2160678044742,NÃO,13:27
