CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81920500,-25.5428123134011,-49.2544219342922,1,15:15,54,81850680,-25.54320816435,-49.242931161733,NÃO,15:16
81850680,-25.54320816435,-49.242931161733,1,15:16,54,81935474,-25.5506130891455,-49.245334911631,NÃO,15:17
81935474,-25.5506130891455,-49.245334911631,1,15:17,54,81935113,-25.5499175384761,-49.253610923113,NÃO,15:18
81935113,-25.5499175384761,-49.253610923113,1,15:18,54,81935446,-25.5561318634792,-49.2494041568186,NÃO,15:18
81935446,-25.5561318634792,-49.2494041568186,1,15:18,54,81935437,-25.5569929167696,-49.2495865835216,NÃO,15:18
81935437,-25.5569929167696,-49.2495865835216,1,15:18,54,81935382,-25.5594363219748,-49.2516978436888,NÃO,15:21
81935382,-25.5594363219748,-49.2516978436888,1,15:21,54,81930367,-25.5617914350131,-49.2710241313602,NÃO,15:21
81930367,-25.5617914350131,-49.2710241313602,1,15:21,54,81930367,-25.5617914350131,-49.2710241313602,SIM,15:29
81930367,-25.5617914350131,-49.2710241313602,1,15:29,54,81490370,-25.5945839118607,-49.3348460297419,NÃO,15:29
81490370,-25.5945839118607,-49.3348460297419,1,15:29,54,81490400,-25.5959260793478,-49.3357867186009,NÃO,15:39
81490400,-25.5959260793478,-49.3357867186009,1,15:39,54,81150120,-25.5170223068465,-49.3040621642926,NÃO,15:40
81150120,-25.5170223068465,-49.3040621642926,1,15:40,54,81150130,-25.5161805037496,-49.3043711084487,NÃO,15:41
81150130,-25.5161805037496,-49.3043711084487,1,15:41,54,81130270,-25.5076616583274,-49.3009496047833,NÃO,15:42
81130270,-25.5076616583274,-49.3009496047833,1,15:42,54,81312000,-25.5030856483401,-49.3152229520216,NÃO,15:42
81312000,-25.5030856483401,-49.3152229520216,1,15:42,54,81312000,-25.5030856483401,-49.3152229520216,SIM,15:45
81312000,-25.5030856483401,-49.3152229520216,1,15:45,54,81350712,-25.4960801542241,-49.3371847691929,NÃO,15:45
81350712,-25.4960801542241,-49.3371847691929,1,15:45,54,81250610,-25.4933426909383,-49.3409114723655,NÃO,15:46
81250610,-25.4933426909383,-49.3409114723655,1,15:46,54,81350686,-25.4936598469491,-49.3400481020638,NÃO,15:46
81350686,-25.4936598469491,-49.3400481020638,1,15:46,54,81450520,-25.4951670667098,-49.3442928001987,NÃO,15:47
81450520,-25.4951670667098,-49.3442928001987,1,15:47,54,81450350,-25.4902280000456,-49.348047000162,NÃO,15:47
81450350,-25.4902280000456,-49.348047000162,1,15:47,54,81450310,-25.4928927891057,-49.3482807107009,NÃO,15:48
81450310,-25.4928927891057,-49.3482807107009,1,15:48,54,81450410,-25.4981067710058,-49.3448539613686,NÃO,15:57
81450410,-25.4981067710058,-49.3448539613686,1,15:57,54,81470290,-25.5737515550149,-49.3412589936849,NÃO,15:59
81470290,-25.5737515550149,-49.3412589936849,1,15:59,54,81470089,-25.5687003611858,-49.3290482775162,NÃO,16:00
81470089,-25.5687003611858,-49.3290482775162,1,16:00,54,81480152,-25.5584308697738,-49.3207049341475,NÃO,16:00
81480152,-25.5584308697738,-49.3207049341475,1,16:00,54,81480152,-25.5584308697738,-49.3207049341475,SIM,16:08
81480152,-25.5584308697738,-49.3207049341475,1,16:08,54,81820330,-25.5169970179923,-49.2724628977617,NÃO,16:09
81820330,-25.5169970179923,-49.2724628977617,1,16:09,54,81830020,-25.5125646322447,-49.2675350633395,NÃO,16:11
81830020,-25.5125646322447,-49.2675350633395,1,16:11,54,81910550,-25.5343119298378,-49.2590953391986,NÃO,16:11
81910550,-25.5343119298378,-49.2590953391986,1,16:11,54,81910570,-25.5339269047986,-49.2586402382427,NÃO,16:13
81910570,-25.5339269047986,-49.2586402382427,1,16:13,54,81770160,-25.5296962833892,-49.244546883763,NÃO,16:13
81770160,-25.5296962833892,-49.244546883763,1,16:13,54,81770140,-25.5277922333666,-49.2459991910781,NÃO,16:15
81770140,-25.5277922333666,-49.2459991910781,1,16:15,54,81750280,-25.5127671393955,-49.2444025714353,NÃO,16:18
81750280,-25.5127671393955,-49.2444025714353,1,16:18,54,81650050,-25.4935107881037,-49.2359919665457,NÃO,16:18
81650050,-25.4935107881037,-49.2359919665457,1,16:18,54,81650050,-25.4935107881037,-49.2359919665457,SIM,16:27
81650050,-25.4935107881037,-49.2359919665457,1,16:27,54,80010010,-25.4267759520353,-49.2679877486134,NÃO,16:31
80010010,-25.4267759520353,-49.2679877486134,1,16:31,54,82200440,-25.393875587652,-49.2639951894228,NÃO,16:32
82200440,-25.393875587652,-49.2639951894228,1,16:32,54,82200216,-25.3890870000006,-49.270339250004,NÃO,16:35
82200216,-25.3890870000006,-49.270339250004,1,16:35,54,82650210,-25.3791995264108,-49.2479747365615,NÃO,16:36
82650210,-25.3791995264108,-49.2479747365615,1,16:36,54,82640400,-25.3780721034646,-49.2387994310608,NÃO,16:41
82640400,-25.3780721034646,-49.2387994310608,1,16:41,54,82860360,-25.3827108510463,-49.1953359321141,NÃO,16:41
82860360,-25.3827108510463,-49.1953359321141,1,16:41,54,82860400,-25.3861406843164,-49.1978955789077,NÃO,16:41
82860400,-25.3861406843164,-49.1978955789077,1,16:41,54,82860400,-25.3861406843164,-49.1978955789077,SIM,16:44
82860400,-25.3861406843164,-49.1978955789077,1,16:44,54,82620150,-25.3843628304926,-49.2203917399179,NÃO,16:47
82620150,-25.3843628304926,-49.2203917399179,1,16:47,54,82520150,-25.4121197273283,-49.2373089094202,NÃO,16:49
82520150,-25.4121197273283,-49.2373089094202,1,16:49,54,82520590,-25.4131761050287,-49.2261971905551,NÃO,16:51
82520590,-25.4131761050287,-49.2261971905551,1,16:51,54,82820300,-25.4107437445588,-49.2017098689937,NÃO,16:56
82820300,-25.4107437445588,-49.2017098689937,1,16:56,54,82630494,-25.3769201560983,-49.2197021839363,NÃO,16:58
82630494,-25.3769201560983,-49.2197021839363,1,16:58,54,82640710,-25.3761139167061,-49.2360147500568,NÃO,17:02
82640710,-25.3761139167061,-49.2360147500568,1,17:02,54,82710330,-25.3530998572423,-49.2583428932106,NÃO,17:02
82710330,-25.3530998572423,-49.2583428932106,1,17:02,54,82710320,-25.3550854904869,-49.2588717776273,NÃO,17:02
82710320,-25.3550854904869,-49.2588717776273,1,17:02,54,82710320,-25.3550854904869,-49.2588717776273,SIM,17:05
82710320,-25.3550854904869,-49.2588717776273,1,17:05,54,82220142,-25.3755612295988,-49.2640974005018,NÃO,17:07
82220142,-25.3755612295988,-49.2640974005018,1,17:07,54,82130580,-25.3655056873644,-49.280654645349,NÃO,17:08
82130580,-25.3655056873644,-49.280654645349,1,17:08,54,82220563,-25.3564836666715,-49.2790128333043,NÃO,17:08
82220563,-25.3564836666715,-49.2790128333043,1,17:08,54,82220470,-25.3569461500704,-49.2736981005731,NÃO,17:11
82220470,-25.3569461500704,-49.2736981005731,1,17:11,54,82710082,-25.3647667288143,-49.2518749086381,NÃO,17:12
82710082,-25.3647667288143,-49.2518749086381,1,17:12,54,82650470,-25.3694403145923,-49.2428589272921,NÃO,17:22
82650470,-25.3694403145923,-49.2428589272921,1,17:22,54,82900480,-25.445789018659,-49.2173394258684,NÃO,17:25
82900480,-25.445789018659,-49.2173394258684,1,17:25,54,81530380,-25.4625848305665,-49.2300931009572,NÃO,17:25
81530380,-25.4625848305665,-49.2300931009572,1,17:25,54,81530380,-25.4625848305665,-49.2300931009572,SIM,17:30
81530380,-25.4625848305665,-49.2300931009572,1,17:30,54,80220200,-25.4672406908201,-49.2801499774178,NÃO,17:32
80220200,-25.4672406908201,-49.2801499774178,1,17:32,54,80320140,-25.4645330930821,-49.294537482629,NÃO,17:37
80320140,-25.4645330930821,-49.294537482629,1,17:37,54,81510040,-25.4602953492636,-49.2465827083158,NÃO,17:41
81510040,-25.4602953492636,-49.2465827083158,1,17:41,54,82960472,-25.4657194667099,-49.212058299976,NÃO,17:41
82960472,-25.4657194667099,-49.212058299976,1,17:41,54,82960488,-25.4654066369594,-49.210649939143,NÃO,17:43
82960488,-25.4654066369594,-49.210649939143,1,17:43,54,82930030,-25.4568138879969,-49.2056962318778,NÃO,17:43
82930030,-25.4568138879969,-49.2056962318778,1,17:43,54,82930390,-25.4608672106041,-49.2047594214569,NÃO,17:43
82930390,-25.4608672106041,-49.2047594214569,1,17:43,54,82930370,-25.4627990031427,-49.2053096781914,NÃO,17:43
82930370,-25.4627990031427,-49.2053096781914,1,17:43,54,82930370,-25.4627990031427,-49.2053096781914,SIM,17:51
82930370,-25.4627990031427,-49.2053096781914,1,17:51,54,81710380,-25.4967925893433,-49.2594143510465,NÃO,17:52
81710380,-25.4967925893433,-49.2594143510465,1,17:52,54,81670260,-25.5039440665513,-49.2550349720709,NÃO,17:55
81670260,-25.5039440665513,-49.2550349720709,1,17:55,54,81110190,-25.4985135816744,-49.2879505576038,NÃO,17:59
81110190,-25.4985135816744,-49.2879505576038,1,17:59,54,81070000,-25.4763966710448,-49.3031041977101,NÃO,18:06
81070000,-25.4763966710448,-49.3031041977101,1,18:06,54,82310354,-25.428940781271,-49.3504773749079,NÃO,18:06
82310354,-25.428940781271,-49.3504773749079,1,18:06,54,82310354,-25.428940781271,-49.3504773749079,SIM,18:10
82310354,-25.428940781271,-49.3504773749079,1,18:10,54,82320230,-25.4021230003188,-49.3423791541151,NÃO,18:14
82320230,-25.4021230003188,-49.3423791541151,1,18:14,54,82415070,-25.3666350000001,-49.3367376666649,NÃO,18:16
82415070,-25.3666350000001,-49.3367376666649,1,18:16,54,82410510,-25.3732418954991,-49.3291631561723,NÃO,18:19
82410510,-25.3732418954991,-49.3291631561723,1,18:19,54,82320220,-25.4019988462337,-49.3433039997731,NÃO,18:21
82320220,-25.4019988462337,-49.3433039997731,1,18:21,54,82015640,-25.4165571631868,-49.3376898347165,NÃO,18:24
82015640,-25.4165571631868,-49.3376898347165,1,18:24,54,81200030,-25.4339218572309,-49.3305021428569,NÃO,18:24
81200030,-25.4339218572309,-49.3305021428569,1,18:24,54,81200030,-25.4339218572309,-49.3305021428569,SIM,18:36
81200030,-25.4339218572309,-49.3305021428569,1,18:36,54,81870310,-25.524150444185,-49.290210168982,NÃO,18:39
81870310,-25.524150444185,-49.290210168982,1,18:39,54,81920230,-25.540158846702,-49.2654606035168,NÃO,18:39
81920230,-25.540158846702,-49.2654606035168,1,18:39,54,81920735,-25.5391678846873,-49.2615212690534,NÃO,18:48
81920735,-25.5391678846873,-49.2615212690534,1,18:48,54,81550315,-25.4881320075695,-49.208315008611,NÃO,18:49
81550315,-25.4881320075695,-49.208315008611,1,18:49,54,81590578,-25.4926040000053,-49.2000059999854,NÃO,18:49
81590578,-25.4926040000053,-49.2000059999854,1,18:49,54,81590578,-25.4926040000053,-49.2000059999854,SIM,18:49
81590578,-25.4926040000053,-49.2000059999854,1,18:49,54,81590577,-25.4923383333506,-49.2002912221858,NÃO,18:50
81590577,-25.4923383333506,-49.2002912221858,1,18:50,54,81550490,-25.4924960602498,-49.2054049266086,NÃO,18:51
81550490,-25.4924960602498,-49.2054049266086,1,18:51,54,81590220,-25.4821304044981,-49.1983598981544,NÃO,18:51
81590220,-25.4821304044981,-49.1983598981544,1,18:51,54,81590210,-25.4814447782289,-49.198611250503,NÃO,18:53
81590210,-25.4814447782289,-49.198611250503,1,18:53,54,82960518,-25.4654572500437,-49.1984884999811,NÃO,18:54
82960518,-25.4654572500437,-49.1984884999811,1,18:54,54,82990000,-25.4637044472508,-49.198121637253,NÃO,18:55
82990000,-25.4637044472508,-49.198121637253,1,18:55,54,82930428,-25.4555670002028,-49.2033254441496,NÃO,18:58
82930428,-25.4555670002028,-49.2033254441496,1,18:58,54,82821016,-25.4270763750322,-49.209505500185,NÃO,18:58
82821016,-25.4270763750322,-49.209505500185,1,18:58,54,82821016,-25.4270763750322,-49.209505500185,SIM,06:03
82821016,-25.4270763750322,-49.209505500185,2,06:03,54,82840120,-25.4055829533743,-49.2167226661471,NÃO,06:04
82840120,-25.4055829533743,-49.2167226661471,2,06:04,54,82600640,-25.3981885762214,-49.2162511520761,NÃO,06:10
82600640,-25.3981885762214,-49.2162511520761,2,06:10,54,82200200,-25.3904101875436,-49.2691160623079,NÃO,06:13
82200200,-25.3904101875436,-49.2691160623079,2,06:13,54,82100470,-25.3984034918396,-49.2952852364297,NÃO,06:17
82100470,-25.3984034918396,-49.2952852364297,2,06:17,54,82015100,-25.4177303741766,-49.3254408265132,NÃO,06:17
82015100,-25.4177303741766,-49.3254408265132,2,06:17,54,82015110,-25.4160406938864,-49.3250852303798,NÃO,06:21
82015110,-25.4160406938864,-49.3250852303798,2,06:21,54,82310380,-25.4271679351543,-49.3574755107166,NÃO,06:21
82310380,-25.4271679351543,-49.3574755107166,2,06:21,54,82310380,-25.4271679351543,-49.3574755107166,SIM,06:23
82310380,-25.4271679351543,-49.3574755107166,2,06:23,54,81200390,-25.4331374954389,-49.3440640772759,NÃO,06:23
81200390,-25.4331374954389,-49.3440640772759,2,06:23,54,81200400,-25.4338997893551,-49.3437087449233,NÃO,06:27
81200400,-25.4338997893551,-49.3437087449233,2,06:27,54,81220090,-25.4539760939031,-49.3149024143145,NÃO,06:30
81220090,-25.4539760939031,-49.3149024143145,2,06:30,54,80320110,-25.4631702181385,-49.2942522954363,NÃO,06:30
80320110,-25.4631702181385,-49.2942522954363,2,06:30,54,80610300,-25.463999400884,-49.2889687454307,NÃO,06:32
80610300,-25.463999400884,-49.2889687454307,2,06:32,54,80330250,-25.4685255880972,-49.3077515647853,NÃO,06:39
80330250,-25.4685255880972,-49.3077515647853,2,06:39,54,81280125,-25.4406127564945,-49.3601132684004,NÃO,06:40
81280125,-25.4406127564945,-49.3601132684004,2,06:40,54,81280048,-25.4357441112655,-49.361230111158,NÃO,06:42
81280048,-25.4357441112655,-49.361230111158,2,06:42,54,82300430,-25.4211195918941,-49.3463656911546,NÃO,06:42
82300430,-25.4211195918941,-49.3463656911546,2,06:42,54,82300430,-25.4211195918941,-49.3463656911546,SIM,06:44
82300430,-25.4211195918941,-49.3463656911546,2,06:44,54,82320460,-25.4077602271442,-49.3507954592113,NÃO,06:45
82320460,-25.4077602271442,-49.3507954592113,2,06:45,54,82320340,-25.399199941043,-49.3477109219031,NÃO,06:55
82320340,-25.399199941043,-49.3477109219031,2,06:55,54,80010200,-25.4499691308346,-49.2748090324017,NÃO,06:59
80010200,-25.4499691308346,-49.2748090324017,2,06:59,54,81030180,-25.4763519008138,-49.2647633349843,NÃO,07:04
81030180,-25.4763519008138,-49.2647633349843,2,07:04,54,81750200,-25.5157135001734,-49.243793374824,NÃO,07:06
81750200,-25.5157135001734,-49.243793374824,2,07:06,54,81720360,-25.5259885359266,-49.2525244997371,NÃO,07:06
81720360,-25.5259885359266,-49.2525244997371,2,07:06,54,81720360,-25.5259885359266,-49.2525244997371,SIM,07:07
81720360,-25.5259885359266,-49.2525244997371,2,07:07,54,81920747,-25.5329949004335,-49.2526856997565,NÃO,07:12
81920747,-25.5329949004335,-49.2526856997565,2,07:12,54,81940210,-25.5603014782721,-49.2872240368535,NÃO,07:15
81940210,-25.5603014782721,-49.2872240368535,2,07:15,54,81880240,-25.5404745077498,-49.2975794776044,NÃO,07:21
81880240,-25.5404745077498,-49.2975794776044,2,07:21,54,81020420,-25.4920196819718,-49.2840872729491,NÃO,07:30
81020420,-25.4920196819718,-49.2840872729491,2,07:30,54,80710040,-25.4214634286453,-49.3044615715174,NÃO,07:30
80710040,-25.4214634286453,-49.3044615715174,2,07:30,54,80710040,-25.4214634286453,-49.3044615715174,SIM,07:31
80710040,-25.4214634286453,-49.3044615715174,2,07:31,54,80820520,-25.4127105464884,-49.2963300390619,NÃO,07:33
80820520,-25.4127105464884,-49.2963300390619,2,07:33,54,82100440,-25.3942804783177,-49.2932765649519,NÃO,07:37
82100440,-25.3942804783177,-49.2932765649519,2,07:37,54,82130162,-25.3808898753791,-49.2691345002354,NÃO,07:38
82130162,-25.3808898753791,-49.2691345002354,2,07:38,54,82220610,-25.3725747859642,-49.2682819283134,NÃO,07:39
82220610,-25.3725747859642,-49.2682819283134,2,07:39,54,82700540,-25.3703488003616,-49.2570179996848,NÃO,07:43
82700540,-25.3703488003616,-49.2570179996848,2,07:43,54,80540140,-25.4021061827475,-49.2605236422368,NÃO,07:46
80540140,-25.4021061827475,-49.2605236422368,2,07:46,54,80510090,-25.4219078028813,-49.2805581841836,NÃO,07:46
80510090,-25.4219078028813,-49.2805581841836,2,07:46,54,80510090,-25.4219078028813,-49.2805581841836,SIM,07:55
80510090,-25.4219078028813,-49.2805581841836,2,07:55,54,81610220,-25.4840165002992,-49.2455067502822,NÃO,07:57
81610220,-25.4840165002992,-49.2455067502822,2,07:57,54,81670110,-25.4977016024349,-49.2505578410785,NÃO,08:04
81670110,-25.4977016024349,-49.2505578410785,2,08:04,54,81880380,-25.5395481532947,-49.2924784574248,NÃO,08:08
81880380,-25.5395481532947,-49.2924784574248,2,08:08,54,81480170,-25.5633003333374,-49.3185828888561,NÃO,08:09
81480170,-25.5633003333374,-49.3185828888561,2,08:09,54,81470175,-25.567186531582,-49.3334716250438,NÃO,08:11
81470175,-25.567186531582,-49.3334716250438,2,08:11,54,81470346,-25.5796239000291,-49.33524810001,NÃO,08:11
81470346,-25.5796239000291,-49.33524810001,2,08:11,54,81470346,-25.5796239000291,-49.33524810001,SIM,08:11
81470346,-25.5796239000291,-49.33524810001,2,08:11,54,81470340,-25.5784518706724,-49.3362378687666,NÃO,08:11
81470340,-25.5784518706724,-49.3362378687666,2,08:11,54,81470370,-25.5778784839382,-49.3341110960705,NÃO,08:14
81470370,-25.5778784839382,-49.3341110960705,2,08:14,54,81480050,-25.5639557671639,-49.3123860165859,NÃO,08:16
81480050,-25.5639557671639,-49.3123860165859,2,08:16,54,81480216,-25.5592031642591,-49.3274865425991,NÃO,08:17
81480216,-25.5592031642591,-49.3274865425991,2,08:17,54,81470055,-25.5630048148415,-49.3383968771216,NÃO,08:18
81470055,-25.5630048148415,-49.3383968771216,2,08:18,54,81470255,-25.569630444458,-49.3374921110026,NÃO,08:23
81470255,-25.569630444458,-49.3374921110026,2,08:23,54,81460210,-25.5323146848334,-49.3335573678969,NÃO,08:28
81460210,-25.5323146848334,-49.3335573678969,2,08:28,54,81330620,-25.4883481133979,-49.3345923101625,NÃO,08:30
81330620,-25.4883481133979,-49.3345923101625,2,08:30,54,81330550,-25.4845347422664,-49.323856720273,NÃO,08:32
81330550,-25.4845347422664,-49.323856720273,2,08:32,54,81050411,-25.482982,-49.305864,NÃO,08:32
81050411,-25.482982,-49.305864,2,08:32,54,81050411,-25.482982,-49.305864,SIM,08:32
81050411,-25.482982,-49.305864,2,08:32,54,81070310,-25.4777156282764,-49.3079769301493,NÃO,08:33
81070310,-25.4777156282764,-49.3079769301493,2,08:33,54,80330120,-25.4711980670357,-49.3106388116797,NÃO,08:39
80330120,-25.4711980670357,-49.3106388116797,2,08:39,54,80730450,-25.4295930000255,-49.2924205417543,NÃO,08:47
80730450,-25.4295930000255,-49.2924205417543,2,08:47,54,82650320,-25.3737566254647,-49.2469140011033,NÃO,08:50
82650320,-25.3737566254647,-49.2469140011033,2,08:50,54,82720410,-25.3531644337776,-49.232263242608,NÃO,08:54
82720410,-25.3531644337776,-49.232263242608,2,08:54,54,82630290,-25.371866280235,-49.2091730004846,NÃO,08:55
82630290,-25.371866280235,-49.2091730004846,2,08:55,54,82630100,-25.3812692780083,-49.2161803524462,NÃO,08:55
82630100,-25.3812692780083,-49.2161803524462,2,08:55,54,82630100,-25.3812692780083,-49.2161803524462,SIM,08:57
82630100,-25.3812692780083,-49.2161803524462,2,08:57,54,82600750,-25.3958555000045,-49.2162615000035,NÃO,09:00
82600750,-25.3958555000045,-49.2162615000035,2,09:00,54,82520040,-25.413549500017,-49.2301156541579,NÃO,09:15
82520040,-25.413549500017,-49.2301156541579,2,09:15,54,81150330,-25.5222469145844,-49.3046045806688,NÃO,09:20
81150330,-25.5222469145844,-49.3046045806688,2,09:20,54,81480160,-25.5588432106598,-49.3151440012031,NÃO,09:21
81480160,-25.5588432106598,-49.3151440012031,2,09:21,54,81480125,-25.5614706374337,-49.3118706658535,NÃO,09:21
81480125,-25.5614706374337,-49.3118706658535,2,09:21,54,81480125,-25.5614706374337,-49.3118706658535,SIM,09:24
81480125,-25.5614706374337,-49.3118706658535,2,09:24,54,81470300,-25.575776177431,-49.3365443994341,NÃO,09:25
81470300,-25.575776177431,-49.3365443994341,2,09:25,54,81470256,-25.569416591018,-49.337872181861,NÃO,09:32
81470256,-25.569416591018,-49.337872181861,2,09:32,54,81170370,-25.514465668778,-49.3258065209142,NÃO,09:32
81170370,-25.514465668778,-49.3258065209142,2,09:32,54,81170755,-25.5160188418949,-49.3308090343913,NÃO,09:33
81170755,-25.5160188418949,-49.3308090343913,2,09:33,54,81350607,-25.5098119631631,-49.3366327775834,NÃO,09:35
81350607,-25.5098119631631,-49.3366327775834,2,09:35,54,81450195,-25.4997584943394,-49.3532384355102,NÃO,09:36
81450195,-25.4997584943394,-49.3532384355102,2,09:36,54,81450140,-25.4974735953017,-49.3493514288727,NÃO,09:37
81450140,-25.4974735953017,-49.3493514288727,2,09:37,54,81452040,-25.4998370213564,-49.3545044201704,NÃO,09:37
81452040,-25.4998370213564,-49.3545044201704,2,09:37,54,81452040,-25.4998370213564,-49.3545044201704,SIM,09:52
81452040,-25.4998370213564,-49.3545044201704,2,09:52,54,81560480,-25.4932949091003,-49.2131369999224,NÃO,09:54
81560480,-25.4932949091003,-49.2131369999224,2,09:54,54,81590340,-25.486945243492,-49.2043714494834,NÃO,09:54
81590340,-25.486945243492,-49.2043714494834,2,09:54,54,81590568,-25.4865484092882,-49.1981543961654,NÃO,09:55
81590568,-25.4865484092882,-49.1981543961654,2,09:55,54,81590270,-25.4844592157371,-49.203473764438,NÃO,09:55
81590270,-25.4844592157371,-49.203473764438,2,09:55,54,81590270,-25.4844592157371,-49.203473764438,SIM,10:10
81590270,-25.4844592157371,-49.203473764438,2,10:10,54,82130282,-25.3808727224324,-49.2743298330015,NÃO,10:14
82130282,-25.3808727224324,-49.2743298330015,2,10:14,54,82100620,-25.3924350555573,-49.3027649999663,NÃO,10:14
82100620,-25.3924350555573,-49.3027649999663,2,10:14,54,82100620,-25.3924350555573,-49.3027649999663,SIM,10:31
82100620,-25.3924350555573,-49.3027649999663,2,10:31,54,81910160,-25.530759191602,-49.2694617027723,NÃO,10:34
81910160,-25.530759191602,-49.2694617027723,2,10:34,54,81935303,-25.5548054287395,-49.2658406002244,NÃO,10:34
81935303,-25.5548054287395,-49.2658406002244,2,10:34,54,81925578,-25.5519935625411,-49.267926124915,NÃO,10:35
81925578,-25.5519935625411,-49.267926124915,2,10:35,54,81925567,-25.5516863820233,-49.2689271518567,NÃO,10:35
81925567,-25.5516863820233,-49.2689271518567,2,10:35,54,81925567,-25.5516863820233,-49.2689271518567,SIM,10:43
81925567,-25.5516863820233,-49.2689271518567,2,10:43,54,81650170,-25.4968831947737,-49.2251870078443,NÃO,10:43
81650170,-25.4968831947737,-49.2251870078443,2,10:43,54,81580179,-25.4968867857253,-49.2235692856984,NÃO,10:45
81580179,-25.4968867857253,-49.2235692856984,2,10:45,54,81570360,-25.4857325221308,-49.2299521315212,NÃO,10:52
81570360,-25.4857325221308,-49.2299521315212,2,10:52,54,82821020,-25.4233146347775,-49.2160678044742,NÃO,10:52
